,E,Eh,El,ID,Th,Tl,index,log_B0
0,-0.125767060625,-0.103599142606,-0.0628835303124,240.0,42.3290976127,38.5745538984,0.0,7.696e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,241.0,42.3290976127,38.5711237853,0.0,7.98991035354e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,242.0,42.3290976127,38.5284436536,0.0,1.10552556818e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,243.0,42.3290976127,38.751356664,0.0,4.56564924242e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,244.0,42.3290976127,38.8592572273,0.0,9.18142487374e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,245.0,42.3290976127,38.8637557891,0.0,4.31526073232e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,246.0,42.3290976127,38.3855374728,0.0,5.85789646465e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,247.0,42.3290976127,38.5939552011,0.0,7.02180366162e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,248.0,42.3290976127,38.6141531152,0.0,5.84067487374e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,249.0,42.3290976127,38.5775623044,0.0,6.29094128788e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,250.0,42.3290976127,38.5569779562,0.0,7.3726780303e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,251.0,42.3290976127,38.6834740328,0.0,6.00409659091e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,252.0,42.3290976127,38.39575509,0.0,7.20861111111e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,253.0,42.3290976127,38.4764422567,0.0,5.68629545455e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,254.0,42.3290976127,38.2999621329,0.0,5.32140088384e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,255.0,42.3290976127,38.3668495662,0.0,6.73843939394e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,256.0,42.3290976127,38.3590934664,0.0,4.7628219697e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,257.0,42.3290976127,36.4750027048,0.0,2.55660732323e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,258.0,42.3290976127,36.4750027048,0.0,0.0016494458
0,-0.125767060625,-0.103599142606,-0.0628835303124,259.0,42.3290976127,36.4750027048,0.0,1.0460912e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,260.0,42.3290976127,36.4750027048,0.0,5.778081e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,261.0,42.3290976127,36.7959379978,0.0,0.000111197
0,-0.125767060625,-0.103599142606,-0.0628835303124,262.0,42.3290976127,36.7185017114,0.0,0.0001087576
0,-0.125767060625,-0.103599142606,-0.0628835303124,263.0,42.3290976127,37.6596279384,0.0,1.80480931818e-14
0,-0.125767060625,-0.103599142606,-0.0628835303124,264.0,42.3290976127,36.407005884,0.0,10.1976283636
0,-0.125767060625,-0.103599142606,-0.0628835303124,265.0,42.3290976127,36.4413237742,0.0,8.4636981818
0,-0.125767060625,-0.103599142606,-0.0628835303124,266.0,42.3290976127,39.5852388746,0.0,2.5826547e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,267.0,42.3290976127,38.2798024427,0.0,1.1215621e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,268.0,42.3290976127,38.2798024427,0.0,1.2612121e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,269.0,42.3290976127,38.2798024427,0.0,1.2266e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,270.0,42.3290976127,38.2798024427,0.0,1.5714286e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,271.0,42.3290976127,38.2798024427,0.0,4.2222223e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,272.0,42.3290976127,38.2798024427,0.0,5.5555553e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,273.0,42.3290976127,38.2798024427,0.0,3.5687754e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,274.0,42.3290976127,38.2798024427,0.0,4.6743264e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,275.0,42.3290976127,38.2798024427,0.0,2.9626336e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,276.0,42.3290976127,38.2798024427,0.0,2.7175338e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,277.0,42.3290976127,38.2798024427,0.0,2.968829e-10
0,-0.125767060625,-0.103599142606,-0.0628835303124,278.0,42.3290976127,38.2798024427,0.0,2.5288263e-10
0,-0.125767060625,-0.103599142606,-0.0628835303124,279.0,42.3290976127,38.2798024427,0.0,3.1011026e-10
0,-0.125767060625,-0.103599142606,-0.0628835303124,280.0,42.3290976127,38.2798024427,0.0,2.6971094e-10
0,-0.125767060625,-0.103599142606,-0.0628835303124,281.0,42.3290976127,38.2798024427,0.0,6.6278564e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,282.0,42.3290976127,38.2798024427,0.0,7.8901184e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,283.0,42.3290976127,38.2798024427,0.0,5.921376e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,284.0,42.3290976127,38.2798024427,0.0,7.149877e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,285.0,42.3290976127,38.2798024427,0.0,5.653994e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,286.0,42.3290976127,38.2798024427,0.0,4.032448e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,287.0,42.3290976127,36.4235003447,0.0,5.258805e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,288.0,42.3290976127,37.0573913796,0.0,7.084469e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,289.0,42.3290976127,37.6586795733,0.0,1.7533937e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,290.0,42.3290976127,37.6586795733,0.0,1.1263251e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,291.0,42.3290976127,38.0318600572,0.0,2.27723566919e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,292.0,42.3290976127,38.2121942749,0.0,0.0003098605
0,-0.125767060625,-0.103599142606,-0.0628835303124,293.0,42.3290976127,37.8168692001,0.0,1.35948800505e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,294.0,42.3290976127,37.9202239039,0.0,3.34281584596e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,295.0,42.3290976127,37.9158172262,0.0,1.38458964646e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,296.0,42.3290976127,38.1295363486,0.0,2.63216875e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,297.0,42.3290976127,36.2162889722,0.0,1.2690355e-14
0,-0.125767060625,-0.103599142606,-0.0628835303124,298.0,42.3290976127,35.9106362696,0.0,1.1218274e-13
0,-0.125767060625,-0.103599142606,-0.0628835303124,299.0,42.3290976127,35.9022197183,0.0,2.857868e-13
0,-0.125767060625,-0.103599142606,-0.0628835303124,300.0,42.3290976127,36.4750027048,0.0,5.3286386e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,301.0,42.3290976127,36.4750027048,0.0,1.1525822e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,302.0,42.3290976127,36.4750027048,0.0,9.154929e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,303.0,42.3290976127,36.4750027048,0.0,1.0070422e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,304.0,42.3290976127,36.4750027048,0.0,1.0352113e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,305.0,42.3290976127,36.4750027048,0.0,7.3004694e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,306.0,42.3290976127,36.4750027048,0.0,4.775e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,307.0,42.3290976127,36.4750027048,0.0,1.41e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,308.0,42.3290976127,36.4750027048,0.0,7.975e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,309.0,42.3290976127,36.4750027048,0.0,9.325e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,310.0,42.3290976127,36.4750027048,0.0,9.925e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,311.0,42.3290976127,36.4750027048,0.0,1.1975e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,312.0,42.3290976127,39.5856118387,0.0,2.4241815e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,313.0,42.3290976127,39.5856118387,0.0,3.539693e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,314.0,42.3290976127,39.5856118387,0.0,6.752484e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,315.0,42.3290976127,36.5017116548,0.0,2.0937155e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,316.0,42.3290976127,36.930442879,0.0,2.817306319e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,317.0,42.3290976127,35.8821193397,0.0,1.526719375e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,318.0,42.3290976127,37.0183664675,0.0,8.586424e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,319.0,42.3290976127,37.0573913796,0.0,5.1375294e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,320.0,42.3290976127,37.8967077927,0.0,1.5537848e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,321.0,42.3290976127,37.6586795733,0.0,0.0134166667
0,-0.125767060625,-0.103599142606,-0.0628835303124,322.0,42.3290976127,37.6586795733,0.0,0.0022777778
0,-0.125767060625,-0.103599142606,-0.0628835303124,323.0,42.3290976127,37.6586795733,0.0,0.0107222222
0,-0.125767060625,-0.103599142606,-0.0628835303124,324.0,42.3290976127,37.6586795733,0.0,0.0025
0,-0.125767060625,-0.103599142606,-0.0628835303124,325.0,42.3290976127,37.0573913796,0.0,0.0063611111
0,-0.125767060625,-0.103599142606,-0.0628835303124,326.0,42.3290976127,37.0573913796,0.0,1.44e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,327.0,42.3290976127,35.4427023331,0.0,5.9034073e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,328.0,42.3290976127,35.3817117054,0.0,3.9879112e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,329.0,42.3290976127,35.4221639167,0.0,2.253e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,330.0,42.3290976127,35.4383896517,0.0,7.0313563e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,331.0,42.3290976127,35.8615239043,0.0,2.716866e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,332.0,42.3290976127,35.9949180667,0.0,2.3844335e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,333.0,42.3290976127,35.3919385242,0.0,4.739352e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,334.0,42.3290976127,35.4026289758,0.0,4.1751323e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,335.0,42.3290976127,37.6726564162,0.0,5.52224684343e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,336.0,42.3290976127,37.6693107171,0.0,4.6907e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,337.0,42.3290976127,37.682624518,0.0,2.66077752525e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,338.0,42.3290976127,37.6674439924,0.0,4.47058396465e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,339.0,42.3290976127,37.6671050746,0.0,5.1309614899e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,340.0,42.3290976127,37.6298859637,0.0,6.14421969697e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,341.0,42.3290976127,37.6640025242,0.0,4.69075340909e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,342.0,42.3290976127,37.6536812808,0.0,3.67706313131e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,343.0,42.3290976127,37.6529789013,0.0,4.40985669192e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,344.0,42.3290976127,37.6832307209,0.0,4.25113383838e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,345.0,42.3290976127,37.6768296203,0.0,2.56810151515e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,346.0,42.3290976127,37.7021202707,0.0,2.33937979798e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,347.0,42.3290976127,37.6875013698,0.0,2.37752563131e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,348.0,42.3290976127,37.6793898485,0.0,2.49188636364e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,349.0,42.3290976127,37.6809878431,0.0,3.17858775253e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,350.0,42.3290976127,37.610942664,0.0,4.81121502525e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,351.0,42.3290976127,37.6075655036,0.0,2.75764255051e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,352.0,42.3290976127,37.631557985,0.0,2.68158005051e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,353.0,42.3290976127,37.6067745359,0.0,3.32788005051e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,354.0,42.3290976127,37.6470344653,0.0,2.26323611111e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,355.0,42.3290976127,38.2685174275,0.0,4.82e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,356.0,42.3290976127,38.2743684041,0.0,8.174511e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,357.0,42.3290976127,38.2753718933,0.0,1.5e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,358.0,42.3290976127,38.2849782081,0.0,1.5789473e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,359.0,42.3290976127,38.2849782081,0.0,3.0364373e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,360.0,42.3290976127,38.2849782081,0.0,4.3724698e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,361.0,42.3290976127,38.2798024427,0.0,4.6153846e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,362.0,42.3290976127,37.7655779125,0.0,1.8812011e-13
0,-0.125767060625,-0.103599142606,-0.0628835303124,363.0,42.3290976127,37.7126374663,0.0,2.4597363e-13
0,-0.125767060625,-0.103599142606,-0.0628835303124,364.0,42.3290976127,37.0566560449,0.0,2.0690167e-13
0,-0.125767060625,-0.103599142606,-0.0628835303124,365.0,42.3290976127,36.0114154108,0.0,8.315439e-15
0,-0.125767060625,-0.103599142606,-0.0628835303124,366.0,42.3290976127,36.0036457807,0.0,1.4504236e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,367.0,42.3290976127,35.5571575217,0.0,5.724874e-14
0,-0.125767060625,-0.103599142606,-0.0628835303124,368.0,42.3290976127,35.6133024987,0.0,1.1338044e-13
0,-0.125767060625,-0.103599142606,-0.0628835303124,369.0,42.3290976127,36.2359947984,0.0,7.3086256e-14
0,-0.125767060625,-0.103599142606,-0.0628835303124,370.0,42.3290976127,36.0098795645,0.0,1.0779271e-13
0,-0.125767060625,-0.103599142606,-0.0628835303124,371.0,42.3290976127,38.037470318,0.0,0.0006653335
0,-0.125767060625,-0.103599142606,-0.0628835303124,372.0,42.3290976127,38.0409731446,0.0,0.0003948943
0,-0.125767060625,-0.103599142606,-0.0628835303124,373.0,42.3290976127,38.0502292121,0.0,0.0002170098
0,-0.125767060625,-0.103599142606,-0.0628835303124,374.0,42.3290976127,38.0435239854,0.0,0.0001006901
0,-0.125767060625,-0.103599142606,-0.0628835303124,375.0,42.3290976127,37.016470065,0.0,2.93890773e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,376.0,42.3290976127,36.6973899258,0.0,3.28786459e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,377.0,42.3290976127,38.0189858041,0.0,2.83057150909e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,378.0,42.3290976127,38.0196546956,0.0,4.33182272727e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,379.0,42.3290976127,38.0289107341,0.0,0.0001314412
0,-0.125767060625,-0.103599142606,-0.0628835303124,380.0,42.3290976127,38.0362081019,0.0,0.0001212745
0,-0.125767060625,-0.103599142606,-0.0628835303124,381.0,42.3290976127,37.6967078017,0.0,1.742172228e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,382.0,42.3290976127,37.4873863658,0.0,3.75356363636e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,383.0,42.3290976127,38.2798024427,0.0,1.42540386364e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,384.0,42.3290976127,37.2969654567,0.0,3.23547977273e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,385.0,42.3290976127,37.7572657977,0.0,1.13636363636e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,386.0,42.3290976127,38.6387344266,0.0,6.57269545455e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,387.0,42.3290976127,38.1424126295,0.0,2.296484e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,388.0,42.3290976127,37.0711567767,0.0,1.02112260101e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,389.0,42.3290976127,37.0605749321,0.0,9.04931565657e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,390.0,42.3290976127,37.12057198,0.0,4.485e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,391.0,42.3290976127,36.5650374003,0.0,2.18639945455e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,392.0,42.3290976127,36.4441898095,0.0,2.04445118182e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,393.0,42.3290976127,38.1047740113,0.0,1.6e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,394.0,42.3290976127,35.9230934624,0.0,1.17429313636e-09
0,-0.125767060625,-0.103599142606,-0.0628835303124,395.0,42.3290976127,37.4902962541,0.0,1.16063727273e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,396.0,42.3290976127,35.8246783269,0.0,2.24017445455e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,397.0,42.3290976127,38.2859836431,0.0,1.05638746364e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,398.0,42.3290976127,35.5608083716,0.0,9.50896772727e-09
0,-0.125767060625,-0.103599142606,-0.0628835303124,399.0,42.3290976127,36.6442697451,0.0,2.44083054545e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,400.0,42.3290976127,35.6140379548,0.0,1.72282363636e-10
0,-0.125767060625,-0.103599142606,-0.0628835303124,401.0,42.3290976127,38.0040023269,0.0,5.3e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,402.0,42.3290976127,38.0040023269,0.0,6.2e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,403.0,42.3290976127,38.0040023269,0.0,4.9e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,404.0,42.3290976127,38.0040023269,0.0,6e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,405.0,42.3290976127,40.6962023865,0.0,2.1288136e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,406.0,42.3290976127,40.5563446534,0.0,5.4338986e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,407.0,42.3290976127,37.5393033704,0.0,2.2536384e-10
0,-0.125767060625,-0.103599142606,-0.0628835303124,408.0,42.3290976127,37.5360828167,0.0,3e-09
0,-0.125767060625,-0.103599142606,-0.0628835303124,409.0,42.3290976127,37.8997745337,0.0,1.6810446e-10
0,-0.125767060625,-0.103599142606,-0.0628835303124,410.0,42.3290976127,37.8971085275,0.0,1e-09
0,-0.125767060625,-0.103599142606,-0.0628835303124,411.0,42.3290976127,37.531639207,0.0,1.65257136e-09
0,-0.125767060625,-0.103599142606,-0.0628835303124,412.0,42.3290976127,37.5428488891,0.0,5e-09
0,-0.125767060625,-0.103599142606,-0.0628835303124,413.0,42.3290976127,37.5432828646,0.0,3.6563142e-09
0,-0.125767060625,-0.103599142606,-0.0628835303124,414.0,42.3290976127,37.5335053634,0.0,3.425622e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,415.0,42.3290976127,37.5392755617,0.0,4.3346202e-09
0,-0.125767060625,-0.103599142606,-0.0628835303124,416.0,42.3290976127,37.5425532619,0.0,5.9389686e-09
0,-0.125767060625,-0.103599142606,-0.0628835303124,417.0,42.3290976127,36.8244844822,0.0,6.916994352e-10
0,-0.125767060625,-0.103599142606,-0.0628835303124,418.0,42.3290976127,36.8219540513,0.0,6.9516994536e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,419.0,42.3290976127,36.8192479173,0.0,7.1261598744e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,420.0,42.3290976127,36.5922811095,0.0,3.45459375e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,421.0,42.3290976127,36.5537338061,0.0,3.05325e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,422.0,42.3290976127,36.2940378826,0.0,4.968e-23
0,-0.125767060625,-0.103599142606,-0.0628835303124,423.0,42.3290976127,36.298475625,0.0,2.133123696e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,424.0,42.3290976127,36.298475625,0.0,2.5843615056e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,425.0,42.3290976127,37.917462347,0.0,1.49691996e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,426.0,42.3290976127,37.917462347,0.0,1.352772072e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,427.0,42.3290976127,37.6728728878,0.0,3.7685907e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,428.0,42.3290976127,37.6722154088,0.0,3.44291616e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,429.0,42.3290976127,36.0763956692,0.0,1.3601e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,430.0,42.3290976127,38.2702749559,0.0,0.0063510403
0,-0.125767060625,-0.103599142606,-0.0628835303124,431.0,42.3290976127,38.254598196,0.0,0.0080114807
0,-0.125767060625,-0.103599142606,-0.0628835303124,432.0,42.3290976127,39.5839925611,0.0,8.29609375e-17
0,-0.125767060625,-0.103599142606,-0.0628835303124,433.0,42.3290976127,38.1285076691,0.0,3.15821694444e-10
0,-0.125767060625,-0.103599142606,-0.0628835303124,434.0,42.3290976127,38.3112944152,0.0,8.40501527778e-10
0,-0.125767060625,-0.103599142606,-0.0628835303124,435.0,42.3290976127,38.8354603114,0.0,1.61429013889e-10
0,-0.125767060625,-0.103599142606,-0.0628835303124,436.0,42.3290976127,38.3935707681,0.0,2.197975e-10
0,-0.125767060625,-0.103599142606,-0.0628835303124,437.0,42.3290976127,38.7472826886,0.0,6.83508333333e-10
0,-0.125767060625,-0.103599142606,-0.0628835303124,438.0,42.3290976127,37.6754553294,0.0,4.92125972222e-10
0,-0.125767060625,-0.103599142606,-0.0628835303124,439.0,42.3290976127,38.1788716869,0.0,1.87896944444e-10
0,-0.125767060625,-0.103599142606,-0.0628835303124,440.0,42.3290976127,38.2732609535,0.0,2.51248444444e-10
0,-0.125767060625,-0.103599142606,-0.0628835303124,441.0,42.3290976127,37.6684991759,0.0,5.028703875e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,442.0,42.3290976127,38.3045996642,0.0,3.151300125e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,443.0,42.3290976127,38.2888261775,0.0,6.7491553125e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,444.0,42.3290976127,37.6665918189,0.0,1.05187036875e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,445.0,42.3290976127,38.2940564468,0.0,6.5113846875e-12
0,-0.125767060625,-0.103599142606,-0.0628835303124,446.0,42.3290976127,38.2885797034,0.0,5.4122244375e-12
0,-0.125767060625,-0.103599142606,-0.0628835303124,447.0,42.3290976127,36.5096172416,0.0,63.84405
0,-0.125767060625,-0.103599142606,-0.0628835303124,448.0,42.3290976127,36.5178396285,0.0,1.2147896
0,-0.125767060625,-0.103599142606,-0.0628835303124,449.0,42.3290976127,37.6784190788,0.0,6.1233993
0,-0.125767060625,-0.103599142606,-0.0628835303124,450.0,42.3290976127,37.6539665651,0.0,0.07090335
0,-0.125767060625,-0.103599142606,-0.0628835303124,451.0,42.3290976127,37.035210464,0.0,15.279113
0,-0.125767060625,-0.103599142606,-0.0628835303124,452.0,42.3290976127,37.0613629754,0.0,2.9442773
0,-0.125767060625,-0.103599142606,-0.0628835303124,453.0,42.3290976127,37.7888509133,0.0,236.1594456
0,-0.125767060625,-0.103599142606,-0.0628835303124,454.0,42.3290976127,37.7835453933,0.0,2.44152527778e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,455.0,42.3290976127,38.1544762841,0.0,1.44e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,456.0,42.3290976127,37.5655799608,0.0,2.34931221818e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,457.0,42.3290976127,37.541338373,0.0,2.33517976364e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,458.0,42.3290976127,37.54989783,0.0,1.84775293636e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,459.0,42.3290976127,37.264863193,0.0,2.4407253e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,460.0,42.3290976127,37.054790977,0.0,2.9834254e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,461.0,42.3290976127,37.054790977,0.0,4.226519e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,462.0,42.3290976127,37.054790977,0.0,1.959116e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,463.0,42.3290976127,42.6266021733,0.0,1.36781458333e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,464.0,42.3290976127,42.5096099739,0.0,7.1142165404e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,465.0,42.3290976127,37.2085273918,0.0,3.47881e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,466.0,42.3290976127,37.1653691496,0.0,3.4602528e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,467.0,42.3290976127,37.2202094416,0.0,4.904429e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,468.0,42.3290976127,37.2420272777,0.0,4.7062936e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,469.0,42.3290976127,37.1375912621,0.0,3.5911436e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,470.0,42.3290976127,38.0110924195,0.0,0.0001614177
0,-0.125767060625,-0.103599142606,-0.0628835303124,471.0,42.3290976127,38.5352141984,0.0,1.471e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,472.0,42.3290976127,38.0603383585,0.0,1.1711407e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,473.0,42.3290976127,37.963131693,0.0,2.401e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,474.0,42.3290976127,37.6422987297,0.0,5.7471266e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,475.0,42.3290976127,35.6977229646,0.0,3.0256824e-13
0,-0.125767060625,-0.103599142606,-0.0628835303124,476.0,42.3290976127,36.459103831,0.0,4.07444e-14
0,-0.125767060625,-0.103599142606,-0.0628835303124,477.0,42.3290976127,38.4638972655,0.0,1.2545445e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,478.0,42.3290976127,38.0237545062,0.0,1.4732098e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,479.0,42.3290976127,37.5783259785,0.0,1.6375267e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,480.0,42.3290976127,37.5783259785,0.0,1.5735608e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,481.0,42.3290976127,38.0968808631,0.0,5.7897e-05
