,ID,B0,E,Eh,El,Th,Tl,AIC,chi-squared,r-squared,status
0,1,4.33384319098451e-07,1.0525304101107413,4.042313036681203,4.178027129576199,304.0683474039553,378.5926576013804,-169.4716361691693,0.07311792866147536,0.9698635452400639,C
0,2,1.0702549957386509e-11,3.256055056301274,7.635126719364218,2.9607309666732364,298.8200804472116,285.3966373906026,-363.56245452133345,0.14387406165444455,0.987220472134329,C
0,3,,,,,,,,,,NC
0,4,1.0084083887029749e-05,2.5330872662625614,2.3616851887598083,27.05797405943122,282.91253333580784,306.1990408492523,-181.82702041421643,0.0003491011730480293,0.9991554929750197,C
0,5,,,,,,,,,,NC
0,6,1060507.3669123806,2.0429744562733276e-09,0.8852663545911121,2.9058392242866384,214.70015796070882,383.6986649199553,137.87233525684587,50.66663036609003,-0.1331676731464715,C
0,7,721277.9838704341,2.775238483465614e-09,0.9040583862370848,3.8589203931361302,215.71473916272728,345.3487627590469,127.92490922362002,46.00726577908837,-0.13046087989302158,C
0,8,1108641.79507118,4.1099479375361625e-10,0.8457966038075413,3.102775314142921,212.9008671365081,397.29379648010405,148.520063121942,60.750618596058096,-0.1372486847082659,C
0,9,435.21606153561424,3.9349818103051604e-05,1.077939791936298,1.0779520537106193,291.5955109502975,264.59580906749306,126.349215619606,26.17704627737624,-0.10188832665623271,C
0,10,,,,,,,,,,NC
0,11,271.6870322543095,3.5338317349253856e-05,0.9628224633156823,2.190676410155619,266.2631298932332,353.36931308307015,123.968571512157,25.445792807439773,-0.10105404929351991,C
0,12,,,,,,,,,,NC
0,13,2285055.2772242124,6.596716506379607e-10,12.121525600404434,0.9663994705561445,389.6174546354232,218.4789018922783,141.62930465131032,41.911340327294766,-0.12703815173330724,C
0,14,3251925.2751129153,2.558728784407549e-09,0.9589009795262478,5.360035475932241,218.3094071701975,333.0768318509148,133.19103258871556,28.82689215164884,-0.1041178332165067,C
0,15,65.82011264030429,5.281885367369491,5.307720976363922,1.997499921845304,279.17567444301966,553.4772774246367,-2.3331127660973756,0.0728159034279108,0.8503096764749322,C
0,16,2789867.177340581,1.5235166461735616e-09,1.9668892090445507,0.9817234113359481,418.3963807713449,218.9295564477736,146.54094606406443,44.7417659921662,-0.12939297357882484,C
0,17,2331881.9813028574,3.990780816920392e-09,0.9293515424473466,3.874146586875977,217.52849859230383,351.8040866753089,125.5103061815935,26.872352652496332,-0.09216714020196926,C
0,18,,,,,,,,,,NC
0,19,2537484.682261034,2.1119141990766366e-09,1.9319699924007803,0.8842233817520133,399.72421679196464,214.82222100342594,158.6416826357004,57.80226759383343,-0.13625007589733262,C
0,20,5.757208301646909,0.11218239111416928,1.7111044149321266,0.6732742374273148,300.7151051336908,443.2710588745751,14.485216522678854,0.3332925916303391,0.4590311890271911,C
0,21,,,,,,,,,,NC
0,22,9.065109434103686,1.0994418458844843,6.245106230055013,2.2295883784568487,296.8596858024609,288.03310869302965,-359.5889443705545,1.4139622983867102e-27,1.0,C
0,23,,,,,,,,,,NC
0,24,0.07983383604248773,16.17877250360753,0.008768582768601929,16.057314173218042,246.0682090366385,282.42704813672555,-81.30493627488423,0.026981101949109257,0.9684059295329615,C
0,25,,,,,,,,,,NC
0,26,,,,,,,,,,NC
0,27,1.4400740155906533e-08,14.53368302042111,43.62804634109623,14.168351878937036,-194.61192896293426,288.15163931453986,-106.14710227861902,0.2067312810389823,0.8177414849172435,C
0,28,,,,,,,,,,NC
0,29,1.4587838376275433,0.3471453978622263,1.258586771656773,0.00016599751833790144,300.51821761829757,344.27800447756675,-14.078430543538907,0.7535870787075649,0.5145781512303947,C
0,30,0.00017576801143892595,13.503900134512854,0.0002087197252169659,13.46750913269233,236.21232434938005,283.5648104039145,-222.12717862977271,0.031371610921409374,0.9646673349785914,C
0,31,0.0004537872594794212,17.070461045433728,2.3576070713474353,16.932805756283884,392.70366382858174,282.704436334706,-212.01300121953824,1.5125743840374888,0.4299527745674173,C
0,32,2.0716866021147924,15.139982405934923,14.852883973061608,16.468745224369886,279.064835308902,282.3421639613179,-280.8849893452188,0.011692040808873773,0.9936532570972824,C
0,33,,,,,,,,,,NC
0,34,,,,,,,,,,NC
0,35,25561605.916364435,28.65170052590941,2.9257047272873287,28.415035052299892,409.23580350163905,277.055256128003,-180.23694753387343,0.4001882544304717,0.735024782963754,C
0,36,4.461400848754238e-08,12.369344525448113,10.697208397932993,13.496961182529075,291.19979890650933,293.7194644417323,-257.16604496214404,3.2438635343045596e-18,1.0,C
0,37,0.0624092099640865,1.8573806936927895e-09,0.46847917569948594,0.46914132986738677,220.60938993031218,245.67629457144508,-83.31519152997001,6.143842488697914,0.1257106827693265,C
0,38,55.14055108942443,0.5708802837162992,3.806673805847173,8.120014043244694e-05,336.4490936074182,339.1711743791879,29.98717860967158,0.14621826663843507,0.9840384080468031,C
0,39,20.96464645856006,0.5815268303908285,3.568705030192813,0.00031442748249066454,304.7640865142214,348.9122581997591,3.29623609629596,0.024118328300881856,0.9984013268422304,C
0,40,0.008349140452887704,3.3340374905321823e-10,0.394424725222013,0.3943389323389539,206.71512897680628,226.91267301745876,-109.46356792600668,7.3847976872920364,0.03577833711476408,C
0,41,0.007051073557238219,4.688585075740548e-10,0.3267407105431408,0.32681529671379606,206.4928612968772,207.0747541934476,-100.78577865335933,10.720343698191849,-0.04948979515124696,C
0,42,0.019580847924013378,1.7471625897824694e-05,0.48244291121557414,2.436659669500339,211.68310233652642,344.83098773316067,-108.00035201729213,6.276331883144982,0.0928111221064487,C
0,43,0.006900462705049959,2.884406047343191e-10,0.4052714449699861,0.4053298274917594,215.68767907173492,215.1293427882038,-107.87659108646605,8.467587467250857,0.014574687963320287,C
0,44,0.0499177871082892,1.038669594777275e-09,0.40787464578796206,0.4083035169884057,206.15604516499846,265.95132172764625,-104.64641778625881,3.0242068588904925,0.30888677084757665,C
0,45,1.9405515017192916,1.1718559456141975e-10,0.1781816624420034,0.1735442521136703,160.82891950558553,460.63309617503205,-127.37986278305755,2.986073413277806,0.158252338689977,C
0,46,11.424020579470204,1.0420451168613454e-09,1.4070957974410736,0.06847944077244517,463.80636317266885,85.71438632905489,-73.71725343470169,7.459860177654193,-0.02026003360027695,C
0,47,0.01430712558849434,4.200506609208787e-11,0.028177825714470472,14.880784101622568,-3620.773130753435,674.8258275842354,-91.04688967169994,7.1035696220048585,-0.047468654150561784,C
0,48,0.006687341743805808,0.20557629032218205,3.943912254386495,0.00023441379674338236,511.87773598540684,557.8786698845726,-94.58691717162091,18.49937448661414,-0.11890705405350399,C
0,49,0.0005560568083815554,0.2976998856452906,3.597951656794419,2.6969794289823614,593.6277275068853,556.382109265811,-133.6089075209391,23.64081625874213,-0.124916178783536,C
0,50,0.00031836666909779154,0.29334925264010203,2.4437551967986693,2.5789591055294827,560.4910071132721,528.0900883861568,-148.05945230283257,23.079268757307332,-0.12252762545178353,C
0,51,2.8168627539538056,1.7940471330746277e-10,1.9816896939540598,0.2717521726303531,396.3942984939468,160.2919641767059,-70.56871921215924,5.678226789457238,0.04278353236696564,C
0,52,9.140647228988996e-05,0.6060456248956452,3.1810688252431216,1.7631700468832578,303.9515272711669,827.8921872311419,-117.95553335614812,0.037387863813445596,0.9421551335344609,C
