,ID,A,B,C,D,AIC,chi-squared,r-squared,status
0,429,223586.06853579747,-31181.381871502774,1444.3536577714913,-22.220818826325843,-125.10008416346,1.6578177707878296e-05,0.678020570566678,C
0,430,228370.01769733272,-31848.558290188397,1475.2581863429914,-22.696276460540233,-113.78263984187068,1.1957165336423456e-05,0.7103962812801186,C
0,431,-240261.0909374507,33506.90213578713,-1552.0748860247556,23.878080475193652,-87.93906887253432,7.813393992178853e-06,0.7120268783373309,C
0,432,217710.22563351414,-30361.936638517684,1406.3962068039525,-21.636860069347627,-144.2117467067775,1.076149313139513e-05,0.33880385257518275,C
0,433,-224373.92212644976,31291.264475202624,-1449.4439243901309,22.299138117325462,-136.78648514095065,2.113642997182861e-05,0.6782875682111547,C
0,434,-224364.9321705313,31290.013869423638,-1449.386123338681,22.298250646031864,-145.51116545051548,9.562463051609717e-06,0.7468967416936083,C
0,435,236832.1742730423,-33028.694955595485,1529.9234077561161,-23.537280691869242,-94.51502700818222,2.279639429466634e-07,0.9918490373856882,C
0,436,-229325.2983410071,31981.7946057397,-1481.4304106249374,22.791243931753385,-117.41478138222041,7.986554387587447e-06,0.7871862205009276,C
0,437,-234390.55727567239,32688.193810669003,-1514.1513885230918,23.294640861804364,-203.42198697742444,2.9201646483769042e-05,0.5095099951934454,C
0,438,-234244.40399770523,32667.81312869185,-1513.2074397107522,23.280120525079578,-171.82178251358144,1.278170826006793e-05,0.8458742713551434,C
0,439,236032.17815511354,-32917.125786778466,1524.755342495217,-23.457770882371594,-172.68732545825674,3.475524009860331e-05,0.7492702833292595,C
0,440,-228363.59922077294,31847.67248638971,-1475.2175955254208,22.695660093104276,-176.90668382551996,2.5711737876056973e-05,0.6144937953097604,C
0,441,-249440.2237664488,34787.02234438813,-1611.3712203560228,24.790329902306254,-137.29045348422744,4.89909406111088e-06,0.9432859309757262,C
0,442,232955.08349017063,-32487.99084132036,1504.877233537938,-23.15195145192838,-187.07299380943394,3.374035184209562e-05,0.8694854800740064,C
0,443,224595.89436217482,-31322.210162859166,1450.8768522581154,-22.321173804577395,-165.9193271341962,2.012675724213707e-05,0.7576940244800936,C
0,444,-228045.77071335303,31803.3510487407,-1473.164762906455,22.66408137948822,-198.92997781855672,1.5305755046393874e-05,0.8979868305042935,C
0,445,229756.7072702215,-32041.937716288652,1484.2153376430172,-22.83407301968205,-60.741306774246866,5.347809915720331e-06,0.8035443984350314,C
0,446,-560716.818511258,31887.627799433343,682.2658429468606,-43.22709496493252,-53.65985694037617,2.2042603034470497e-05,0.8095818835599906,C
0,447,221928.42558813508,-30950.207687220565,1433.6454636707008,-22.056077682825048,-120.10916724926011,5.92027688380997e-06,0.8312691560031777,C
0,448,-241224.58475755513,33641.270416104584,-1558.2989649604665,23.97383608262095,-187.21013466384423,3.343327901013146e-05,0.8164780612848613,C
0,449,221271.16298979532,-30858.54905073447,1429.3999239959153,-21.99076491929998,-62.04634751763646,4.119282372965612e-06,0.6519598815319221,C
0,450,-228729.8066018204,31898.744256791946,-1477.5833230125434,22.732056566300432,-165.21967124480076,2.1239652161701298e-05,0.7594638881008874,C
0,451,-360616.0512657481,13081.210193115881,1309.383725818566,-52.915349837132915,-91.34256607505569,4.80484869782342e-06,0.0936523454689766,C
0,452,-442678.07019289903,22058.70656792967,1020.5146956765545,-50.64379588210802,-60.90222911219283,5.178433761779669e-06,0.10903758064754665,C
0,453,231411.98627774604,-32272.779829236828,1494.9079785361025,-22.998571556354023,-146.8875590107184,2.97586731371512e-05,0.8344354925215991,C
0,454,235946.2268449877,-32905.12629757067,1524.1989326839832,-23.449202196819492,-120.8408729263233,5.45800090409099e-06,0.9323764890167701,C
0,455,232649.2651063129,-32445.342147300336,1502.9017531865559,-23.121560490649912,-152.17099409408144,1.9160183822613638e-05,0.8615340428554721,C
0,456,243243.57355786805,-33922.82684603502,1571.3403240645189,-24.17446073499644,-165.38471569757192,5.85537618242191e-05,0.7056214691683156,C
0,457,-228363.50704765916,31847.66796025158,-1475.217798571589,22.695669845576152,-175.925487408674,2.757840593059358e-05,0.8148626940764692,C
0,458,-243773.36124745334,33996.73342257385,-1574.7647868832132,24.227161911091425,-198.75384276592033,3.909459051163627e-05,0.7090027773364443,C
0,459,-67.87260276646056,7.746476509858687,-0.23651693908119698,0.002172840638661494,-10.208966203127169,0.13102654690372117,0.9975967979972639,C
0,460,0.6846755446412655,0.6791307808141693,-0.0004296088441754213,-0.0003652120180026737,-14.119905716823752,0.059932087612892156,0.9986020862983843,C
0,461,33.190627993393655,-4.0300391993922124,0.16820600242432446,-0.0022792054105365295,-33.42902566297556,0.15876701381670108,0.6165570209262818,C
0,462,1.7696464549807376,-0.4153475220605031,0.02781650575038079,-0.0004632793242536167,-34.53357849736187,0.016077807877224466,0.987259387489566,C
0,463,4.068371325388111,-0.49617891451292395,0.02110848988334116,-0.0002611360521228719,-55.12574616211304,0.06231381070770421,0.9291067646145779,C
0,464,-1.7835333873623094,0.19016763962535835,-0.005843551469548636,6.342422073016393e-05,-47.644247548302445,0.007626781062038571,0.9025749675585033,C
0,465,1.6189789324323898,0.03927684442983337,0.005672585981620239,-0.0002530415375194209,-22.95357109377303,0.010241816256289307,0.9939238899522678,C
0,466,-2.740455120595917,1.619892085818377,-0.028725303988994467,4.925826868138166e-05,-24.699848045519623,0.13425162196232185,0.9933785586202512,C
0,467,-902.689066328873,81.05199960802628,-2.3108045189505146,0.02159420663003913,20.679433864622865,34.83320430869093,0.658025898608303,C
0,468,-351.57575201053265,26.80817045199718,-0.5224209207079089,0.0024786827390159832,35.92355426877288,139.26801002114354,0.38045720139246997,C
0,469,0.16272728513418772,-0.012658733763672474,0.003985281611761306,-9.191919580277167e-05,-34.67528061260098,0.03858203463203487,0.9414969432596754,C
0,470,0.018333313552530938,-0.002136502191747356,0.0006023805913258137,-9.111104919144366e-06,-44.60628066499222,0.011149690476191038,0.8745066669346442,C
0,471,21.027557661857486,0.5759021965065433,0.11922464718222027,-0.0020693946891914426,36.24017204811586,105.2367396876413,0.9861649782471248,C
0,472,5.022829431308936,-0.6368681382729123,0.03191656751312452,-0.00023361111146118804,15.795410158222374,21.80471233990495,0.9551094671658387,C
0,473,8.722544727140322,2.158962991033213,-0.00018785520812936285,-0.0006608813631616303,16.79881135186879,27.729988134443516,0.9743293626232882,C
0,474,2.368504397604528,-0.07078378439187968,0.02550486408971391,-0.00021479007192076383,16.906422884647167,24.36694209370005,0.9816909364553,C
0,475,1.5373154282418233,-0.15021301941494575,0.02458256479902672,-0.0004971977406066341,-4.744057740033,1.1335229886812068,0.928606234002554,C
0,476,0.03988103701401059,0.05485307938602374,-0.0008255638596900825,2.1675518728218276e-05,-26.64499573779431,0.04961932241249454,0.9886750377738457,C
0,477,1.3117978957604586,0.16892069737212123,0.001693442588324782,-0.00017079114800829206,-12.387724858704665,0.3803657559150835,0.937043345921212,C
0,478,0.3234814078077764,0.06141835559617472,-6.664832976041758e-05,4.954062821840768e-05,-33.328776279546396,0.04565439076778256,0.9965540302216834,C
0,479,1.02048217456469,0.13426492636530088,-0.0045317171689287575,1.642553813323423e-05,-32.4222832261732,0.021737818650255463,0.9617767767567392,C
0,480,0.40103632345134105,-0.00021827356213877845,0.004616715815207811,-6.312354160002618e-05,-35.27945965583916,0.014452761118982934,0.9980739544752953,C
0,481,10.463990129625332,1.143972668480862,-0.04317046060904621,0.00028062723307808985,4.602090319062631,4.30808926723338,0.9792425247727332,C
0,482,2.6188319761612084,1.5560543795849597,-0.011899272225902075,-0.000371004788482249,-14.413546310365746,0.28478378432118234,0.9986241537898712,C
0,483,-94.82180010991048,15.952668366881708,-0.26051812279123565,-0.002180916692112919,43.31422766301765,227.63852519454466,0.9733007447454236,C
0,484,0.0408160497293984,-0.0067210273859158835,0.0004268435715707712,-6.873248356164413e-06,-49.924751791334685,0.0003849620386959041,0.5676853435980376,C
0,485,0.04179098960505266,-0.004028857052707724,0.00039531594348921116,-6.881824068778484e-06,-63.84749583440944,0.0010062794751144045,0.8161739832251059,C
0,486,0.016941730043462215,9.555890076803004e-05,0.00013087555516154545,-3.099544290427826e-06,-70.42174548114141,0.00044240861108716366,0.7703573334793326,C
0,487,0.016001962056711474,0.0029010605236833,-0.00010808396073143369,4.2160555434623965e-06,-80.56425323344307,0.00012451428464951123,0.9930264865223016,C
0,488,-0.04658613655694944,0.048203640854327254,-0.002634953881811449,3.807917159795633e-05,-48.78163956746719,0.006616006066922316,0.8678158322236075,C
0,489,0.008744448125105856,0.015207854256143518,-0.0009750463153153331,1.9716595001033505e-05,-63.22421385828798,0.0010878139025745123,0.9387105250600747,C
0,490,0.043478128712906856,0.01999266109080663,-0.0005408229897772392,-4.2960321228132933e-07,-39.063184783908135,0.02229357951027762,0.5720358725321124,C
0,491,-0.04802135310926712,0.028345516332709594,-0.001484523798232292,2.2134774271376738e-05,-33.070539992649614,0.0063880224799385075,0.3212722411788308,C
0,492,0.0724971373803848,0.0018101325528300958,9.3901798194513e-06,-6.332289856660786e-07,-53.12804458338698,0.003842761496048413,0.34828398148931206,C
0,493,0.025532243085463188,0.021297853157943625,-0.00044018424106902134,-3.058665849560254e-06,-42.10921148293778,0.015234237855541703,0.7155932477791684,C
0,494,-0.15429103274911943,0.05198486423111348,-0.002968638767527928,5.182420949374773e-05,-63.83152636378293,3.7915081684503026e-05,0.9940606043963309,C
0,495,0.0407005962217167,0.011136076052545138,-0.0006135627520389734,1.1111453770131004e-05,-51.598299813213465,0.004652521561949652,0.5740347619937712,C
0,496,-0.021810377363248812,0.03405277234447877,-0.0009709756690458249,1.8341742375575507e-06,-45.385758140283244,0.010114570956156425,0.8790221552586583,C
0,497,-0.24583743908485906,0.07709047103539704,-0.004474574485923089,7.510859889926487e-05,-65.21955256872272,3.0084535402924885e-05,0.9976488045254244,C
0,498,0.009148789380030262,0.018853708531102693,-0.0010660165765975118,2.1774656556606125e-05,-50.041586341303336,0.005651938185413158,0.8909529966630833,C
0,499,0.06594564181133543,0.028521948099043137,-0.0011303474629753057,7.965223632993208e-06,-32.225320181987065,0.022358154661482978,0.5444907764202327,C
0,500,0.042987351884838224,0.003144217122828395,0.0007715346992673208,-3.7037080952616306e-05,-38.36907278938162,0.00046924917273899046,0.9457636332605497,C
0,501,0.10579982929665302,0.0019802475259222785,-7.030493813580828e-05,3.5214425657411153e-06,-40.91428255426599,0.017688443228336615,0.4537472226258349,C
0,502,0.032763965455732125,0.043890054806349325,-0.0015716712956017306,2.7674284973301755e-06,-38.363886295372126,0.009302220174669078,0.9131052878064717,C
0,503,-0.11015358242952716,0.05669853201885149,-0.004022268107831268,7.849331095461299e-05,-34.08252498077748,0.0011059317532353247,0.8804087983633068,C
0,504,0.0782599437718274,0.0160724948121852,-0.0004204395370595285,4.888074667880049e-07,-38.694631935587296,0.023344649834411667,0.42442427925351767,C
0,505,-13.831517807669158,15.586646191050631,-0.6244259426571925,0.006361348382274549,13.559174994191025,15.199657751838275,0.9947817921238761,C
0,506,-118.22210996609299,32.40437940633878,-1.4684648141477639,0.01913806232487441,18.04952117384471,37.31301327615422,0.9882138373178014,C
0,507,155.69913680229183,-1.1419250165236707,-0.21573266566371324,0.0042704103553012854,9.71593241576931,7.047157863328123,0.9975649321541791,C
0,508,4.995567860853005,0.9654791928901657,-0.0006896393038766385,-0.0007444221344794428,-23.703263164450888,0.030436348062631072,0.9998741692313653,C
0,509,3.689531444989293,0.7579367040166161,-0.004595098314880076,-0.00040293444788793803,-3.022070553459262,0.9557563239546871,0.9938957173903166,C
0,510,6.567631443062923,1.130257731847582,-0.02864443748876105,-3.084729627120241e-05,-0.3106139303663742,1.5017891252302624,0.9936107340121046,C
0,511,2.6502988230110742,0.5653637908284835,0.021757632487359402,-0.001124323210030582,-10.324061105793216,0.28301632002442095,0.9980789913335166,C
0,512,2.0036299252280045,0.5096402118772092,0.04400784986583698,-0.0017051959897580304,-13.315821209974857,0.17189397801740028,0.9992013772706777,C
0,513,3.0234650438603627,0.760983861385223,0.040706247427767746,-0.0016970986031690808,-27.97448739977135,0.04103613181319324,0.9998954107584207,C
0,514,0.7635198917822699,0.12213198276940081,0.004353639077349994,-0.00027329447481086607,-16.277329389596815,0.21821384344837783,0.954954359352939,C
0,515,1.8755780841504692,0.4984554652552209,0.03513461348332229,-0.0013773830175289189,-9.948618889098551,1.2249911134680755,0.9961376411394163,C
0,516,0.45907683525660287,0.10928175838985645,0.00849033078640984,-0.00047427213762627705,-11.72511076653996,0.09675393840484897,0.9710553162946434,C
0,517,2.4143248099723853,0.5494373956761222,0.006314853207061686,-0.0007919840807014021,-11.560244156968366,0.09999741743679602,0.9960129941992755,C
0,518,2.7897700392571454,0.6052980598967342,-0.0027161396400245397,-0.00044298300143226016,-9.919595637261509,0.1388333182039922,0.9977744858519422,C
0,519,5.6337788097812265,0.7980372443223434,-0.022873968419790433,2.9893365964986837e-05,-10.816983978687517,0.7613352680499467,0.9957700065810928,C
0,520,5.448954523631092,0.6509405230995099,-0.01928656625235199,-2.356781264593268e-05,-17.245819443438876,0.08928898877634911,0.9982839914159726,C
0,521,5.4253172201878614,0.8346325738106799,-0.016779881030564117,-0.0005369751938964668,-19.502338886643894,0.06130072073862192,0.9994971935338526,C
0,522,4.176971210414076,0.8189497249394184,-0.031628012418594316,0.00013213072481472159,-2.332838076689999,1.0721004801933385,0.9854882509624237,C
0,523,3.17970179385896,0.7361194129098195,0.012184122596767525,-0.0010497440701587135,-3.6083897884228318,0.8667781977787729,0.9933221488473626,C
0,524,3.7966011997813585,0.6682654768468557,-0.02111591319119591,-1.5051405546320677e-05,-7.935385077551837,0.7185115966914639,0.9882785784786579,C
0,525,3.9969959878583468,0.7275426157972811,-0.020584969798605173,5.529454453262569e-05,-3.614058276160822,1.33210309363446,0.9841248650799864,C
0,526,5.58315218867759,0.803467878696307,-0.03480898598329595,0.0003795973144733079,-6.8976122908118285,0.8333344821594878,0.9896217383681519,C
0,527,3.9549830143475804,0.5851970403200825,-0.027202454316000615,0.0002274321026593824,-14.96763571050391,0.1305263945143067,0.9962558124568512,C
0,528,-0.30454227713953697,0.5367306377335198,-0.004402587899434901,-0.00014908566499293948,-16.010770778101552,0.6246031178113074,0.9869717599650485,C
0,529,8.03420305063402,-0.32947718332744774,0.0266482523851724,-0.0004965220744098484,-19.243799168111313,0.14283557139744565,0.995982273229259,C
0,530,31.964017826775176,-1.920065345640943,0.06640836183936955,-0.0008675457752631274,-6.420854818482429,0.27950557192286335,0.9963664235503804,C
0,531,-41.715694787394014,5.01650351937041,-0.14173934657167836,0.0011377726363827351,-29.729339865248505,0.1360239512553556,0.9991848566320298,C
0,532,7.132606635420615,1.9845980466427477,-0.019251658532053153,-0.0005975591517091457,13.366787441228453,15.068313107267528,0.9750346009906121,C
0,533,6.948011819799165,1.1768600308851844,0.07172275039892138,-0.0021416084004957244,14.24063538847686,17.071825793196954,0.9869261740769274,C
0,534,-85.79906397163404,13.404907771343433,-0.45909753322122115,0.00435465760845472,8.760598787953588,5.821498309028468,0.9876872178304498,C
0,535,-6.570784961164429,0.8163017628543382,-0.026405573492391882,0.0002573497186579309,-34.284879478403745,0.04051154056977885,0.9709005820701265,C
0,536,-0.7357960806548405,0.16690288288416635,-0.006322606021455327,6.727669963358644e-05,-50.20717853687398,0.013978432058110194,0.9591041384811864,C
0,537,1.2881184104960495,0.2403279995646463,-0.014444177699552,0.0002852071585571536,-26.188224890591997,0.0529651050170703,0.953694073372382,C
0,538,-37.57924145749541,5.946729186956412,-0.25488508921627706,0.0036940630400306733,-8.78894081968567,0.1740608633602343,0.9602044625061514,C
0,539,-205.85729685728228,28.57892840081604,-1.2412431269874893,0.017701336681360442,8.6179209845401,5.657726365723225,0.5162131948323782,C
0,540,140.7639102592695,-16.592535174815225,0.7158476643643127,-0.01018667914656753,-7.701397690502363,0.2163535020089607,0.9395462809550282,C
0,541,7.572156228825217,1.7530657301307908,-0.08601126984242868,0.0012163210035839134,-0.03789054474504283,1.001861533992228,0.8344597726817302,C
0,542,12.308303843284696,-1.488440160373787,0.08426424523822162,-0.001447951215205165,3.823375724534082,2.168667789944918,0.18241312452557135,C
0,543,38.28006515487499,-4.800802918329821,0.23143247619139207,-0.0035817709365058943,8.530923811454686,5.560136591209534,0.14404647786594482,C
0,544,154.55552970001426,-18.811461966286952,0.7710160444604354,-0.010389049166593134,-8.177858168273957,0.19668855875923552,0.9183116285041251,C
0,545,122.86115033885923,-15.89056687074761,0.6963572321045335,-0.009934428454431926,-11.443002950507932,0.10236988743226669,0.9464546919552469,C
0,546,15.017508525918252,-1.9814677500707991,0.1072016104625861,-0.0018157693240077033,-5.907146823393301,0.309749475354668,0.7044700854979978,C
0,547,186.73091007507244,-24.209089993357882,1.06111358174822,-0.015280705021455893,3.1077591272014837,1.8794698415073652,0.7663244867473007,C
0,548,-595.5658128581572,101.01495615097858,-4.134283015882946,0.058634290995106995,8.142268897542602,5.144312276035827,0.998260426985767,C
0,549,-3596.446778293192,498.01931825500697,-21.21371007941171,0.2962900661419021,23.48467732483768,110.65014505168656,0.9001696459199744,C
0,550,1493.0118177178804,-137.2577039685965,4.901941587311745,-0.05483098683959813,33.776485248109786,866.7364592960294,0.5994405007960912,C
0,551,1482.4557174315535,-151.02875904791836,6.236722063502141,-0.08520703576970202,38.52623325648779,2241.015888591094,0.11580280379621599,C
0,552,833.5106186878129,-98.61589003199988,4.131124579373471,-0.05653017817230686,13.268745331625453,14.341923748074205,0.7543342613199457,C
0,553,694.8911519445647,-85.47909940497757,3.8401335396899716,-0.05579038805986855,24.536205809164993,136.54839231719959,0.4606911990535366,C
0,554,2028.3822478622787,-241.16068754030243,9.672011627006926,-0.12740015242509037,16.8232628689102,29.197715976036427,0.948176626601097,C
0,555,976.8057457173869,-123.33467563531254,5.44635436509402,-0.07810839390024123,27.827481608115992,263.73221046914233,0.3587887588425247,C
0,556,-41.55077217126665,7.64603834125097,-0.07846765873106509,-0.0022689876227170594,15.971725819669679,24.625514404628646,0.7326289779571404,C
0,557,2705.2250694347076,-351.78719877064134,15.476473730191618,-0.22369910160758272,6.719976017314349,3.870691278002281,0.9973504066123241,C
0,558,0.671695685937466,-0.05827116955698231,0.005303440911821966,-4.12572047815646e-05,-57.956754366743326,1.7871204729165786,0.9651573358756907,C
0,559,92.81313257608993,-13.718917933230633,0.7500640675979782,-0.010458476520177286,75.92760546841569,678.290803081522,0.9294942469623131,C
0,560,0.33864906401007383,0.04714508757018104,-0.003242829875066467,8.574931891700173e-05,-11.147213653647235,0.24673440448361178,0.7921786044589096,C
0,561,2.852092998202483,0.4114436512345692,0.02732205125982063,-0.0009226539977906328,-6.242239063314692,0.5588092818987219,0.9847200036783924,C
0,562,1.3006831021069636,0.2812812049816255,-0.0031928665823575436,-0.000103689678775257,-36.51286427647886,0.01211791355763506,0.9969977069210426,C
0,563,-0.1697666320996955,0.08313337626395614,-0.003952719614071295,0.00017896419286005227,-27.323799676076845,0.004273500395627536,0.9994510477950136,C
0,564,0.5459595605749152,0.19956801573523392,0.0022653033398794945,-0.00020602806532584033,-30.883385826037625,0.061977634891280955,0.9876541618595398,C
0,565,0.41128700776582905,-0.02118664763228248,0.0044167799797106945,4.84159494975467e-05,-47.52071588047369,0.0005746823080943309,0.9999776385874345,C
0,566,0.431522585355787,0.16551270338802457,0.002007084689027802,-0.00016519737064380545,-38.473607039599216,0.009157550297009744,0.9967487924606784,C
0,567,-0.07207841537844818,0.07530716968751824,-0.0037987855914719533,0.00014287530056643545,-60.27955149827818,6.853501465250734e-05,0.9999874013633314,C
0,568,1.1849385301779158,0.07638611317416649,0.0015810528091787528,-7.657946027358201e-05,-55.69189272424592,0.059442187511909356,0.9923137341131125,C
0,569,1.6744247321740777,0.01460453937384063,0.00553681701443336,-0.0001207500013772099,-50.66755946329883,0.21193352134469048,0.9737735058750969,C
0,570,1.6872462899587433,0.025128454823343756,0.006117246437118961,-0.00012101036302508837,-50.29866656180823,0.21759208492546497,0.9781273973733002,C
0,571,-89.6339036666342,9.69797489599776,-0.2875589649901153,0.002644760153539945,1.7596340435091449,1.4352868448765987,0.9772597018721382,C
0,572,-27.910915536226344,3.177632179088814,-0.06948389568316093,0.000406888957177097,-5.337150169438182,0.34715215036808317,0.97279566207374,C
0,573,-74.63559853126081,7.684644299817238,-0.2090202349170141,0.0017683828520847916,-1.4748026041560838,0.751621348032329,0.9735075358575058,C
0,574,-38.75370619740106,4.173695828800602,-0.09825583157668963,0.0006572735262935287,-3.8365339620768832,0.46866414304329274,0.9783070095370227,C
0,575,-54.625098396297794,5.510173439808273,-0.13125423082183768,0.000907668621394531,-2.0406623955042846,0.6711956755813229,0.9773952914518274,C
0,576,-95.43585188613433,10.00468637909027,-0.2898723290351907,0.0026291057603857813,-6.8786457429341095,0.25505113203185764,0.9941593912994573,C
0,577,-101.05161696486711,10.952516926971606,-0.3305719229491269,0.0031000047019428796,-0.3094864998896192,0.9488928571428501,0.9871700584153056,C
0,578,62.837862575130615,-6.174167160020458,0.21139287169697069,-0.0021833334730068004,-21.042739646512544,0.015008928571431695,0.9996787936552096,C
0,579,-99.39998032681704,10.238331564638488,-0.2922499483122681,0.002616666174806534,-22.624979698638505,0.01093750000005254,0.999729445595373,C
0,580,-76.84081217034017,7.75334210930947,-0.20703597006354155,0.0017166690945436857,-3.841240278013668,0.46822321428577024,0.9830625459440187,C
0,581,-35.76278251804009,4.08082665283957,-0.10039266272613227,0.0007166648237856431,-11.083158300430043,0.11000892857150067,0.9949147631594231,C
0,582,5.600000000000212,0.20916666666664688,0.015000000000000596,-0.0003666666666666725,-326.49402138846744,4.417621069237666e-29,1.0,C
0,583,-7.9343909800739425,2.3680483733849966,-0.16980949027883208,0.004052536590237548,-9.567887478706911,0.1489507472118674,0.9820919659425179,C
0,584,-3.5352287282720605,0.6288840861576306,0.045926398530235724,-0.002508809181978636,-3.262034513513278,0.5257292196849365,0.9871437235489384,C
0,585,-1.3097496617530422,0.32368226495828334,-0.010509221037222724,8.945397620615755e-05,-31.840466864843528,0.00173169347751499,0.9990419174160756,C
0,586,84.26766274781235,-9.577542985039724,0.4109583520994593,-0.0051008504279698615,-3.536841528150312,1.3468788203330517,0.9938538061244754,C
0,587,64.30154663369606,-8.115621646386789,0.4834434937770811,-0.007486301576957075,14.163524652565314,17.285744133139733,0.9710392443936343,C
0,588,387.16098441171437,-33.80770840547477,1.1031290508099167,-0.011479017149565526,27.237026347325106,68.46260800766964,0.9757197303806867,C
0,589,15.409938721243368,-2.8314841408319498,0.23535900827237827,-0.003619563686375998,18.712625141840498,30.524196116796208,0.986887731321424,C
0,590,90.8201530475673,-8.539609223850558,0.32487649317691786,-0.004126834912995923,-58.488338505542686,0.250841896094355,0.998626754121902,C
0,591,1.4844712591510334,-0.32412819639930834,0.0434860618627684,-0.0010342380242072589,-3.8062164841513333,1.8288081694553173,0.8790770144923958,C
0,592,67.62857142873521,-9.733015873041591,0.8853333333331618,-0.017555555296177385,30.67659173088538,178.64904761904768,0.9590609140268164,C
0,593,10.842857142903284,-1.172936507944729,0.0982857142838911,-0.0017111110878001495,0.742484653381684,2.482142857142885,0.9806978759331553,C
0,594,6.0857142857301065,2.9337301587335607,0.045047619045578635,-0.0021111110818394186,20.091308499934115,39.37928571428583,0.9857099533437005,C
0,595,6.371428571457245,-0.6452380952445813,0.11961904761727382,-0.002666666629119303,12.72783985072928,13.753809523809597,0.9508576892581975,C
0,596,19.700000000081115,-5.33233044734933,0.6209913419907043,-0.011232323067156168,35.309031897472636,243.00220779220754,0.9806577108336214,C
0,597,4.585710816848512,-0.7896820342106319,0.04447616878358141,-0.0006222219389485532,-0.2957302401508102,2.140000000000019,0.899530516431912,C
0,598,0.46816127152261083,-0.03383984800656719,0.004392323462375591,-4.583303387761262e-05,-35.09457429589171,0.4723580993124266,0.981975543283171,C
0,599,0.5436548116342939,-0.07887577501062543,0.0063399577592048355,-6.753521354445294e-05,-25.243469730717123,0.06061839068279228,0.9962867443256547,C
0,600,6.911532203561268,-1.0447567208429156,0.05785059377716104,-0.0006993863382044501,1.7501607934710925,8.958835423061702,0.9687044150387053,C
0,601,6.264598834131049,-1.0263911821101968,0.05802192308448866,-0.000713695399117731,7.44242811782432,10.45632355077919,0.9423786791165831,C
0,602,18.148986234685964,-2.4751936842992532,0.10609634072389978,-0.0011680563211424408,18.487331401833163,30.18078995829915,0.9230907952035742,C
0,603,12.3231833171869,-1.58803108376244,0.07002830038459991,-0.0007194898788734132,5.670156447073583,11.853698552013764,0.9774776915323483,C
0,604,13.077593545207357,-2.189145412081511,0.13295722621009054,-0.0016959518116177962,26.419309938398097,50.81968676186221,0.9757324883719553,C
0,605,13.920304922348192,-2.333887943286484,0.13982041476544527,-0.0017893012014409846,33.331930260309626,69.5811591500516,0.9694586522026,C
0,606,3.0351395193714517,0.5153698899422812,0.03120339454859262,-0.0011554718171978616,6.652403182339777,5.774180363639706,0.9465891643262322,C
0,607,0.6613422301351454,0.8671326370496808,-0.014295616830304846,-0.00013776591975719855,-16.801314219967317,0.2024758336592493,0.9943333224814659,C
0,608,1.1944491738312202,0.33598098575850965,0.002954562608541807,-0.0003169493636807567,-11.910349032830975,0.4072103375883021,0.9709463054489232,C
0,609,0.8228822058439444,0.76954220761335,-0.01093750308505845,-0.00019182561521881883,-4.437972903602601,1.1841874901731868,0.9625184140745313,C
0,610,1.8637733589921832,0.7699668306787625,-0.011286500499343528,-0.00021496238760260468,-22.32141384029461,0.09202266260930295,0.9970899483002942,C
0,611,4.988523853564288,0.23155130208198518,0.02965436160970202,-0.0009233345266738352,-2.014319985891074,1.6741289634765144,0.9695644617008281,C
0,612,2.4745859262512457,0.5290720138968928,-0.0011397283509069613,-0.0003470788742609441,-8.332944563526258,0.6788414758709883,0.9740326471174071,C
0,613,2.466136766792879,0.37040961702921815,0.0065998637835712965,-0.0004195988834976699,-8.365413634040575,0.6757000027331753,0.9698921034662502,C
0,614,-0.4166790881727253,0.8021704255945772,0.0051830239777498534,-0.000655929590389839,0.3361018204214652,2.34214588022206,0.9687353372090255,C
0,615,1.553081727385173,0.6188593174446758,-0.008669474748479032,-0.00019062504224762512,-9.21201341167981,0.598727379952218,0.9724846010750304,C
0,616,-0.00593545908376033,0.03702561836252955,0.0013596037032337046,3.3011180910929256e-05,-19.207055770636497,0.14358729461515088,0.9894426539571157,C
0,617,0.015712536470451,0.054685260498616974,-0.002055399891176122,7.814546691697122e-05,-31.27763682927992,0.02559954178817801,0.9945410706528696,C
0,618,0.050993565396915,0.04632691497173799,-0.0020485088451940043,8.434714148515525e-05,-40.79704108978221,0.006570957486771786,0.9986504063030829,C
0,619,0.004039431588562119,0.05491555599534917,-0.0015415442582109994,5.6303423244284915e-05,-36.552541496282934,0.012049421408047252,0.9966998575500927,C
0,620,0.14010539790504517,0.028654262873232465,-6.456377255610665e-05,4.816818899582381e-05,-41.77222490960329,0.00571644771603551,0.9990879755727484,C
0,621,0.18858210267108103,0.049409906975379836,0.00010208838221681027,5.643192969557471e-05,-40.9317661825724,0.006445699190558168,0.9995166489599484,C
0,622,0.29091855083366086,-0.003738444421103139,0.0012327250458411536,4.0320101826974777e-05,-31.106158511147903,0.026234395496884593,0.9968710496617521,C
0,623,0.17388455012511986,0.01943911656249271,0.000508327543950079,3.450566263312918e-05,-34.848996995097934,0.015369424949477016,0.9973924423050625,C
0,624,0.11664962429295461,0.03694293289859719,-0.00023629331595395717,5.7526698150357564e-05,-43.58971482609717,0.004409256879308788,0.9995113448164117,C
0,625,-0.01612387092948201,0.03411645462882086,0.00030416651339254205,2.9489340666955872e-05,-39.360917665996354,0.00806730962729197,0.9985719770047673,C
