,ID,B0,E,Eh,El,Th,Tl,AIC,chi-squared,r-squared,status
0,1,1.0702549957386509e-11,3.256055056301274,7.635126719364218,2.9607309666732364,298.8200804472116,285.3966373906026,-363.56245452133345,0.14387406165444455,0.987220472134329,C
0,2,1.0084083887029749e-05,2.5330872662625614,2.3616851887598083,27.05797405943122,282.91253333580784,306.1990408492523,-181.82702041421643,0.0003491011730480293,0.9991554929750197,C
0,3,1.7581188934245873e-05,19.126592935406297,20.41929255701802,18.556775884841603,284.33065570068476,282.50721574831704,-165.9788143979642,0.014584462152684833,0.9654667741530936,C
0,4,2.541261873378886e-06,0.559599506219991,2.4070079734876058,3.5059619869370984,302.36739869255814,446.4719303152847,-172.2382658319964,0.010946055672705603,0.9799415501345353,C
0,5,2.1055434729078115e-08,7.534437620871927,7.537296622487045,0.7299731363486601,287.7508591273373,394.5326853785924,-354.9913219056409,0.08110102085969931,0.827689046238602,C
0,6,,,,,,,,,,NC
0,7,,,,,,,,,,NC
0,8,6.193651147512469e-09,3.949629329258271,3.77413382424969,8.95446392611198,294.7370467394854,300.9757083591968,-259.04611636561674,0.07716533720842268,0.9393974222048254,C
0,9,4.0974144699390536e-07,1.9056154484065315,2.9486134557788133,0.0001293430157958131,296.7950331953047,302.17718328671424,-188.32163751305254,0.0008025246324607528,0.9974326754651498,C
0,10,3.264266128089055e-05,1.3554264190736833,0.8409553567915684,22.536806620791136,271.7446740608863,301.9908131914209,-191.8455701896553,0.01362289178612415,0.9943722115421852,C
0,11,,,,,,,,,,NC
0,12,,,,,,,,,,NC
0,13,,,,,,,,,,NC
0,14,,,,,,,,,,NC
0,15,,,,,,,,,,NC
0,16,1.259405191245122e-06,4.109266230402615,3.8727340944297612,2.739889415031455,286.5030598646625,341.3414420527465,-161.22361016391645,0.7341190644553219,0.39634586790536164,C
0,17,,,,,,,,,,NC
0,18,,,,,,,,,,NC
0,19,8.453693446908161e-05,1.560446092448311,9.987293450938374,1.4207820265659725,393.3951700853713,273.63837058510865,-219.03922488404297,0.03400203050298417,0.9676658554674005,C
0,20,9.698649991563002e-06,0.6590053001733414,398.22687042339066,6.247293077802449,-3840.9313150417915,288.319718236019,-222.43685612424812,0.04072926943364753,0.9785523177978762,C
0,21,,,,,,,,,,NC
0,22,5.31837479145203e-06,1.0917690164035658,4.396329613671963,1.1306615451749624,307.48971117220316,284.7286954454165,-212.2355638460409,0.003017480206033408,0.986318760491853,C
0,23,,,,,,,,,,NC
0,24,4.843023663658741e-06,0.7195324304825796,4.0100019343769295,1.444962529843537,292.7102901922511,353.5625710239574,-286.5472315888555,0.40047191431750007,0.6066194247599566,C
0,25,5.976617660108374e-06,0.8511283750551188,3.7670660681446373,0.7872069891483737,291.6689374961574,336.8257359112405,-181.93357358662652,0.13531176047166615,0.7932497267097008,C
0,26,3.876097138588719e-06,3.9170820551534797,3.4832672410680656,2.621544442874222,283.20898548698307,391.5730200010643,-168.78665369839916,0.005045723375081338,0.9943692150893183,C
0,27,1.6077747355680572e-06,5.001213737414341,4.588082652437787,2.476480334629163,284.0710567479459,371.57482220726286,-169.05659296419915,0.007541159086398097,0.989561367689349,C
0,28,1.0208922152088462e-06,1.5378202149476197,0.004154316751474818,2.205235278360708,341.4489669918349,295.5883511667931,-465.30967750769173,0.5159256751986894,0.9734991373840287,C
0,29,4.802336450726585e-07,1.5566403499217305,2.1116984467596516,2.1091530529968328,301.03804112268335,299.389798002112,-451.1809447379118,0.9147887959696219,0.9300131300644809,C
0,30,3.074950623016548e-07,4.008862730998567,35.85859807230162,3.6359599786503125,301.7594833058432,287.3596682252859,-443.57105560918103,0.04255166952384387,0.9785721959588256,C
0,31,1.6568545715411886e-06,1.895258758985658,6.335532371503772,1.377575540797527,299.7548202561562,284.97762283492284,-541.0391556808862,0.04247829102239329,0.9897347714543197,C
0,32,,,,,,,,,,NC
0,33,2.3590897979541836e-06,1.358378520777137e-09,7176012.910239272,85.55100894223962,-117956036.90740651,279.13913489331065,-225.93748278992547,0.171379667543939,0.720642133402916,C
0,34,0.004711532952293984,4.400797754936012,3.547803551095739,5.516040760373727,271.72502388528835,276.4294395416983,-249.71779889229595,0.00014866858296888247,0.9999867938337531,C
0,35,,,,,,,,,,NC
0,36,1.5662203749489123e-06,8.811385189833222,8.579417861022032,2.7652451681195953,283.44735236407,367.7508552941562,-176.7563794755163,0.010173548550322781,0.9826957011187284,C
0,37,2.204685802809081e-06,3.7835208058879273,3.475790645476142,61.78077967284778,283.7717993330178,302.25113088140415,-187.10431001213897,0.0007214244845791718,0.9988024047640898,C
0,38,5.7142035962964854e-06,1.8819310817171497,1.8820486446268303,2.603544441575684,281.02283546133634,428.98968280806764,-175.5209309937022,0.018466974195553553,0.9647357803300779,C
0,39,1.6140427547828295e-05,1.7704534353755927,1.6837897538592594,2.07829723869676,466.0192541845767,281.2348442381732,-264.3716886478043,0.012921455380375374,0.9808603948854782,C
0,40,,,,,,,,,,NC
0,41,1.2332330556752424e-05,3.1064643391453393,1.8454277355912194,3.263440561220346,415.1854235180916,282.8626471553674,-1880.160321899939,1.7617536220536347,0.672388738939472,C
0,42,3.718793813778376e-06,23.5236367217552,28.321043802381272,23.374099525763402,286.5488738996364,282.82404986763504,-185.82286002854602,0.012585366404457272,0.9770135988861142,C
0,43,,,,,,,,,,NC
0,44,4.593947968034584e-06,0.8651119528843054,1.957745465108423,2.268174650864247,290.1394364320758,422.34780697074166,-265.6054464227369,0.016877915424479396,0.978326914350733,C
